timestamp,symbol,timeframe,price,rsi,macd,adx,ema21,ema50,volume_spike,risk_reward,confidence,signal,side,commentary
2025-06-23T08:32:04.841424,BTC/USD,1h,101236.32,48.1,12.82,20.4,101323.25,101805.92,False,1.5,⭐,🔴 *BEAR*,SHORT,Bearish momentum with low RSI and price below EMA21. Caution advised for short entry.
2025-06-23T15:53:37.091442,BTC/USD,15m,102920.14,60.8,393.11,22.4,102323.03,101897.8,False,1.5,⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,505.82,True
2025-06-23T15:53:37.704008,ETH/USD,15m,2312.15,64.0,13.51,21.4,2282.28,2267.39,False,1.5,⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,21.05,True
2025-06-23T15:53:38.256737,XRP/USD,15m,2.06,63.2,0.01,32.5,2.03,2.02,False,1.5,⭐⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,0.02,True
2025-06-23T15:53:38.842225,BTC/USD,15m,102920.14,60.8,393.11,22.4,102323.03,101897.8,False,1.5,⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,505.82,True
2025-06-23T15:53:39.380974,ETH/USD,15m,2312.15,64.0,13.51,21.4,2282.28,2267.39,False,1.5,⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,21.05,True
2025-06-23T15:53:39.925571,XRP/USD,15m,2.06,63.2,0.01,32.5,2.03,2.02,False,1.5,⭐⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,0.02,True
2025-06-23T15:53:40.494158,BTC/USD,15m,102896.25,60.6,391.21,22.4,102320.86,101896.86,False,1.5,⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,505.82,True
2025-06-23T15:53:41.032825,ETH/USD,15m,2312.15,64.0,13.51,21.4,2282.28,2267.39,False,1.5,⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,21.05,True
2025-06-23T15:53:41.576429,XRP/USD,15m,2.06,63.2,0.01,32.5,2.03,2.02,False,1.5,⭐⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,0.02,True
2025-06-23T15:53:42.160704,BTC/USD,15m,102896.25,60.6,391.21,22.4,102320.86,101896.86,False,1.5,⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,505.82,True
2025-06-23T15:53:42.699857,ETH/USD,15m,2312.48,64.1,13.54,21.4,2282.31,2267.4,False,1.5,⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,21.05,True
2025-06-23T15:53:43.253756,XRP/USD,15m,2.06,63.2,0.01,32.5,2.03,2.02,False,1.5,⭐⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,0.02,True
2025-06-23T15:53:43.814745,BTC/USD,15m,102896.25,60.6,391.21,22.4,102320.86,101896.86,False,1.5,⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,505.82,True
2025-06-23T15:53:44.369874,ETH/USD,15m,2312.48,64.1,13.54,21.4,2282.31,2267.4,False,1.5,⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,21.05,True
2025-06-23T15:53:44.933823,XRP/USD,15m,2.06,63.2,0.01,32.5,2.03,2.02,False,1.5,⭐⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,0.02,True
2025-06-23T15:53:45.489263,BTC/USD,15m,102896.25,60.6,391.21,22.4,102320.86,101896.86,False,1.5,⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,505.82,True
2025-06-23T15:53:46.088054,ETH/USD,15m,2312.48,64.1,13.54,21.4,2282.31,2267.4,False,1.5,⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,21.05,True
2025-06-23T15:53:46.703195,XRP/USD,15m,2.06,63.2,0.01,32.5,2.03,2.02,False,1.5,⭐⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,0.02,True
2025-06-23T15:53:47.249212,BTC/USD,15m,102896.25,60.6,391.21,22.4,102320.86,101896.86,False,1.5,⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,505.82,True
2025-06-23T15:53:47.832462,ETH/USD,15m,2312.48,64.1,13.54,21.4,2282.31,2267.4,False,1.5,⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,21.05,True
2025-06-23T15:53:48.398388,XRP/USD,15m,2.06,63.2,0.01,32.5,2.03,2.02,False,1.5,⭐⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,0.02,True
2025-06-23T15:53:48.992411,BTC/USD,15m,102896.25,60.6,391.21,22.4,102320.86,101896.86,False,1.5,⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,505.82,True
2025-06-23T15:53:49.539392,ETH/USD,15m,2312.48,64.1,13.54,21.4,2282.31,2267.4,False,1.5,⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,21.05,True
2025-06-23T15:53:50.249607,XRP/USD,15m,2.06,63.2,0.01,32.5,2.03,2.02,False,1.5,⭐⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,0.02,True
2025-06-23T15:53:50.800243,BTC/USD,15m,102917.78,60.8,392.92,22.4,102322.82,101897.7,False,1.5,⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,505.82,True
2025-06-23T15:53:51.442015,ETH/USD,15m,2312.6,64.1,13.55,21.4,2282.33,2267.41,False,1.5,⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,21.05,True
2025-06-23T15:53:51.994874,XRP/USD,15m,2.06,63.5,0.01,32.5,2.03,2.02,False,1.5,⭐⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,0.02,True
2025-06-23T15:53:52.541722,BTC/USD,15m,102917.78,60.8,392.92,22.4,102322.82,101897.7,False,1.5,⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,505.82,True
2025-06-23T15:53:53.127307,ETH/USD,15m,2312.6,64.1,13.55,21.4,2282.33,2267.41,False,1.5,⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,21.05,True
2025-06-23T15:53:53.688214,XRP/USD,15m,2.06,63.5,0.01,32.5,2.03,2.02,False,1.5,⭐⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,0.02,True
2025-06-23T15:53:54.274374,BTC/USD,15m,102917.78,60.8,392.92,22.4,102322.82,101897.7,False,1.5,⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,505.82,True
2025-06-23T15:53:54.831592,ETH/USD,15m,2312.6,64.1,13.55,21.4,2282.33,2267.41,False,1.5,⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,21.05,True
2025-06-23T15:53:55.496544,XRP/USD,15m,2.06,63.5,0.01,32.5,2.03,2.02,False,1.5,⭐⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,0.02,True
2025-06-23T15:53:56.060223,BTC/USD,15m,102917.78,60.8,392.92,22.4,102322.82,101897.7,False,1.5,⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,505.82,True
2025-06-23T15:53:56.605513,ETH/USD,15m,2312.6,64.1,13.55,21.4,2282.33,2267.41,False,1.5,⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,21.05,True
2025-06-23T15:53:57.160070,XRP/USD,15m,2.06,63.5,0.01,32.5,2.03,2.02,False,1.5,⭐⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,0.02,True
2025-06-23T15:53:57.715959,BTC/USD,15m,102917.78,60.8,392.92,22.4,102322.82,101897.7,False,1.5,⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,505.82,True
2025-06-23T15:53:58.354975,ETH/USD,15m,2312.6,64.1,13.55,21.4,2282.33,2267.41,False,1.5,⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,21.05,True
2025-06-23T15:53:58.915530,XRP/USD,15m,2.06,63.5,0.01,32.5,2.03,2.02,False,1.5,⭐⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,0.02,True
2025-06-23T15:53:59.499490,BTC/USD,15m,102917.78,60.8,392.92,22.4,102322.82,101897.7,False,1.5,⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,505.82,True
2025-06-23T15:54:00.056821,ETH/USD,15m,2312.6,64.1,13.55,21.4,2282.33,2267.41,False,1.5,⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,21.05,True
2025-06-23T15:54:00.610121,XRP/USD,15m,2.06,63.8,0.01,32.5,2.03,2.02,False,1.5,⭐⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,0.02,True
2025-06-23T15:54:01.178028,BTC/USD,15m,102917.78,60.8,392.92,22.4,102322.82,101897.7,False,1.5,⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,505.82,True
2025-06-23T15:54:01.762426,ETH/USD,15m,2316.08,65.0,13.83,21.4,2282.64,2267.54,False,1.5,⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,21.22,True
2025-06-23T15:54:02.313386,XRP/USD,15m,2.06,63.8,0.01,32.5,2.03,2.02,False,1.5,⭐⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,0.02,True
2025-06-23T15:54:02.874422,BTC/USD,15m,103007.28,61.8,400.06,22.4,102330.95,101901.21,False,1.5,⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,510.4,True
2025-06-23T15:54:03.421271,ETH/USD,15m,2316.08,65.0,13.83,21.4,2282.64,2267.54,False,1.5,⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,21.22,True
2025-06-23T15:54:03.970314,XRP/USD,15m,2.06,63.8,0.01,32.5,2.03,2.02,False,1.5,⭐⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,0.02,True
2025-06-23T15:54:04.519645,BTC/USD,15m,103007.28,61.8,400.06,22.4,102330.95,101901.21,False,1.5,⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,510.4,True
2025-06-23T15:54:05.080064,ETH/USD,15m,2316.08,65.0,13.83,21.4,2282.64,2267.54,False,1.5,⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,21.22,True
2025-06-23T15:54:05.634925,XRP/USD,15m,2.06,63.8,0.01,32.5,2.03,2.02,False,1.5,⭐⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,0.02,True
2025-06-23T15:54:06.211854,BTC/USD,15m,103007.28,61.8,400.06,22.4,102330.95,101901.21,False,1.5,⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,510.4,True
2025-06-23T15:54:06.765725,ETH/USD,15m,2316.08,65.0,13.83,21.4,2282.64,2267.54,False,1.5,⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,21.22,True
2025-06-23T15:54:07.336623,XRP/USD,15m,2.06,63.8,0.01,32.5,2.03,2.02,False,1.5,⭐⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,0.02,True
2025-06-23T15:54:07.881069,BTC/USD,15m,103007.28,61.8,400.06,22.4,102330.95,101901.21,False,1.5,⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,510.4,True
2025-06-23T15:54:08.440686,ETH/USD,15m,2316.08,65.0,13.83,21.4,2282.64,2267.54,False,1.5,⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,21.22,True
2025-06-23T15:54:08.989709,XRP/USD,15m,2.06,63.8,0.01,32.5,2.03,2.02,False,1.5,⭐⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,0.02,True
2025-06-23T15:54:09.551573,BTC/USD,15m,103007.28,61.8,400.06,22.4,102330.95,101901.21,False,1.5,⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,510.4,True
2025-06-23T15:57:01.176121,BTC/USD,15m,103122.7,62.9,409.27,22.4,102341.44,101905.74,False,1.5,⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,519.71,True
2025-06-23T15:57:01.925255,ETH/USD,15m,2317.38,65.4,13.93,21.4,2282.76,2267.59,False,1.5,⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,21.51,True
2025-06-23T15:57:02.614950,XRP/USD,15m,2.06,64.5,0.01,32.5,2.03,2.02,False,1.5,⭐⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,0.02,True
2025-06-23T15:57:03.288415,BTC/USD,15m,103122.7,62.9,409.27,22.4,102341.44,101905.74,False,1.5,⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,519.71,True
2025-06-23T15:57:03.982179,ETH/USD,15m,2317.38,65.4,13.93,21.4,2282.76,2267.59,False,1.5,⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,21.51,True
2025-06-23T15:57:04.760827,XRP/USD,15m,2.06,64.5,0.01,32.5,2.03,2.02,False,1.5,⭐⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,0.02,True
2025-06-23T15:57:05.440929,BTC/USD,15m,103122.7,62.9,409.27,22.4,102341.44,101905.74,False,1.5,⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,519.71,True
2025-06-23T15:57:06.108054,ETH/USD,15m,2317.38,65.4,13.93,21.4,2282.76,2267.59,False,1.5,⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,21.51,True
2025-06-23T15:57:06.805069,XRP/USD,15m,2.06,64.5,0.01,32.5,2.03,2.02,False,1.5,⭐⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,0.02,True
2025-06-23T15:57:07.489690,BTC/USD,15m,103122.7,62.9,409.27,22.4,102341.44,101905.74,False,1.5,⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,519.71,True
2025-06-23T15:57:08.172123,ETH/USD,15m,2317.38,65.4,13.93,21.4,2282.76,2267.59,False,1.5,⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,21.51,True
2025-06-23T15:57:08.923198,XRP/USD,15m,2.06,64.5,0.01,32.5,2.03,2.02,False,1.5,⭐⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,0.02,True
2025-06-23T15:57:09.603606,BTC/USD,15m,103122.7,62.9,409.27,22.4,102341.44,101905.74,False,1.5,⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,519.71,True
2025-06-23T15:57:10.280638,ETH/USD,15m,2317.38,65.4,13.93,21.4,2282.76,2267.59,False,1.5,⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,21.51,True
2025-06-23T15:57:10.956897,XRP/USD,15m,2.06,64.6,0.01,32.5,2.03,2.02,False,1.5,⭐⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,0.02,True
2025-06-23T15:57:11.620333,BTC/USD,15m,103149.55,63.2,411.41,22.4,102343.89,101906.79,False,1.5,⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,520.78,True
2025-06-23T15:57:12.304181,ETH/USD,15m,2317.5,65.4,13.94,21.4,2282.77,2267.6,False,1.5,⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,21.51,True
2025-06-23T15:57:12.977195,XRP/USD,15m,2.06,64.6,0.01,32.5,2.03,2.02,False,1.5,⭐⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,0.02,True
2025-06-23T15:57:13.683844,BTC/USD,15m,103149.55,63.2,411.41,22.4,102343.89,101906.79,False,1.5,⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,520.78,True
2025-06-23T15:57:14.365222,ETH/USD,15m,2317.5,65.4,13.94,21.4,2282.77,2267.6,False,1.5,⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,21.51,True
2025-06-23T15:57:15.035235,XRP/USD,15m,2.06,64.6,0.01,32.5,2.03,2.02,False,1.5,⭐⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,0.02,True
2025-06-23T15:57:15.704839,BTC/USD,15m,103149.55,63.2,411.41,22.4,102343.89,101906.79,False,1.5,⭐⭐⭐,🟢 *BULL*,LONG,Market conditions support a cautious long position given moderate RSI and positive MACD alignment.,520.78,True
